ServicePlanId, ServicePlanName
2c4ec2dc-c62d-4167-a966-52a3e6374015, POWERVIDEOSFREE
617b097b-4b93-4ede-83de-5f075bb5fb2f, PREMIUM_ENCRYPTION
8bbd1fea-6dc6-4aef-8abc-79af22d746e4, PRIVACY_MANGEMENT_DSR
07a4098c-3f2d-427f-bfe2-5889ed75dd7b, PRIVACY_MANGEMENT_DSR_1
74853901-d7a9-428e-895d-f4c8687a9f0b, PRIVACY_MANGEMENT_DSR_10
500f440d-167e-4030-a3a7-8cd35421fbd8, PRIVACY_MANGEMENT_DSR_100
7ca7f875-98db-4458-ab1b-47503826dd73, PRIVACY_MANGEMENT_DSR_EXCHANGE
93d24177-c2c3-408a-821d-3d25dfa66e7a, PRIVACY_MANGEMENT_DSR_EXCHANGE_1
f0241705-7b44-4401-a6b6-7055062b5b03, PRIVACY_MANGEMENT_DSR_EXCHANGE_10
5c221cec-2c39-435b-a1e2-7cdd7fac5913, PRIVACY_MANGEMENT_DSR_EXCHANGE_100
f281fb1f-99a7-46ab-9edb-ffd74e260ed3, PRIVACY_MANGEMENT_RISK
ebb17a6e-6002-4f65-acb0-d386480cebc1, PRIVACY_MANGEMENT_RISK_EXCHANGE
fafd7243-e5c1-4a3a-9e40-495efcb1d3c3, PROJECT_CLIENT_SUBSCRIPTION
45c6831b-ad74-4c7f-bd03-7c2b3fa39067, PROJECT_CLIENT_SUBSCRIPTION_GOV
1259157c-8581-4875-bca7-2ffb18c51bda, PROJECT_ESSENTIALS
f944d685-f762-4371-806d-a1f48e5bea13, PROJECT_ESSENTIALS
fdcb7064-f45c-46fa-b056-7e0e9fdf4bf3, PROJECT_ESSENTIALS_GOV
0a05d977-a21a-45b2-91ce-61c240dbafa2, PROJECT_FOR_PROJECT_OPERATIONS
6d8e07c6-9613-484f-8cc1-a66c5c3979bb, PROJECT_FOR_PROJECT_OPERATIONS_ATTACH
3f2afeed-6fb5-4bf9-998f-f2912133aead, PROJECT_MADEIRA_PREVIEW_IW
7f6f28c2-34bb-4d4b-be36-48ca2e77e1ec, PROJECT_O365_F3
a55dfd10-0864-46d9-a3cd-da5991a3e0e2, PROJECT_O365_P1
31b4e2fc-4cd6-4e7d-9c1b-41407303bd66, PROJECT_O365_P2
e7d09ae4-099a-4c34-a2a2-3e166e95c44a, PROJECT_O365_P2_GOV
b21a6b06-1988-436e-a07b-51ec6d9f52ad, PROJECT_O365_P3
9b7c50ec-cd50-44f2-bf48-d72de6f90717, PROJECT_O365_P3_GOV
4a12c688-56c6-461a-87b1-30d6f32136f9, PROJECT_P1
818523f5-016b-4355-9be8-ed6944946ea7, PROJECT_PROFESSIONAL
22572403-045f-432b-a660-af949c0a77b5, PROJECT_PROFESSIONAL_FACULTY
49c7bc16-7004-4df6-8cd5-4ec48b7e9ea0, PROJECT_PROFESSIONAL_FOR_GOV 
b737dad2-2f6c-4c65-90e3-ca563267e8b9, PROJECTWORKMANAGEMENT
5b4ef465-7ea1-459a-9f91-033317755a51, PROJECTWORKMANAGEMENT_GOV
1346d5e6-15a6-4b88-9693-806ff7296a7a, PSTN5_US
c948ea65-2053-4a5a-8a62-9eaaaf11b522, PURVIEW_DISCOVERY
ab2d4fb5-f80a-4bf1-a11d-7f1da254041b, QUEUES_APP
65cc641f-cccd-4643-97e0-a17e3045e541, RECORDS_MANAGEMENT
a4c6cf29-1168-4076-ba5c-e8fe0e62b17e, REMOTE_HELP
7a39d7dd-e456-4e09-842a-0204ee08187b, RMS_S_ADHOC
31cf2cfc-6b0d-4adc-a336-88b724ed8122, RMS_S_BASIC
bea4c11e-220a-4e6d-8eb8-8ea15d019f90, RMS_S_ENTERPRISE
6a76346d-5d6e-4051-9fe3-ed3f312b5597, RMS_S_ENTERPRISE_GOV
6c57d4b6-3b23-47a5-9bc9-69f17b4947b3, RMS_S_PREMIUM
1b66aedf-8ca1-4f73-af76-ec76c6180f98, RMS_S_PREMIUM_GOV
5689bec4-755d-4753-8b61-40975025187c, RMS_S_PREMIUM2
5400a66d-eaa5-427d-80f2-0f26d59d8fce, RMS_S_PREMIUM2_GOV
bf6f5520-59e3-4f82-974b-7dbbc4fd27c7, SAFEDOCS
c33802dd-1b50-4b9a-8bb9-f13d2cdeadac, SCHOOL_DATA_SYNC_P1
500b6a2a-7a50-4f40-b5f9-160e5b8c2f48, SCHOOL_DATA_SYNC_P2
f9c43823-deb4-46a8-aa65-8b551f0c4f8a, SharePoint Plan 1G
fe71d6c3-a2ea-4499-9778-da042bf08063, SHAREPOINT_PROJECT
664a2fed-6c7a-468e-af35-d61740f0ec90, SHAREPOINT_PROJECT_EDU
e57afa78-1f19-4542-ba13-b32cd4d8f472, SHAREPOINT_PROJECT_GOV
a361d6e2-509e-4e25-a8ad-950060064ef4, SHAREPOINT_S_DEVELOPER
902b47e5-dcb2-4fdc-858b-c63a90a2bdb9, SHAREPOINTDESKLESS
b1aeb897-3a19-46e2-8c27-a609413cf193, SHAREPOINTDESKLESS_GOV
5dbe027f-2339-4123-9542-606e4d348a72, SHAREPOINTENTERPRISE
63038b2c-28d0-45f6-bc36-33062963b498, SHAREPOINTENTERPRISE_EDU
153f85dd-d912-4762-af6c-d6e0fb4f6692, SHAREPOINTENTERPRISE_GOV
6b5b6a67-fc72-4a1f-a2b5-beecf05de761, SHAREPOINTENTERPRISE_MIDMARKET
a1f3d0a8-84c0-4ae0-bae4-685917b8ab48, SHAREPOINTLITE
735c1d98-dd3f-4818-b4ed-c8052e18e62d, SHAREPOINTONLINE_MULTIGEO
c7699d2e-19aa-44de-8edf-1736da088ca1, SHAREPOINTSTANDARD
0a4983bb-d3e5-4a09-95d8-b2d0127b3df5, SHAREPOINTSTANDARD_EDU
be5a7ed5-c598-4fcd-a061-5e6724c68a58, SHAREPOINTSTORAGE
e5bb877f-6ac9-4461-9e43-ca581543ab16, SHAREPOINTSTORAGE_GOV
e95bec33-7c88-4a70-8e19-b10bd9d0c014, SHAREPOINTWAC
527f7cdd-0e86-4c47-b879-f5fd357a3ac6, SHAREPOINTWAC_DEVELOPER
e03c7e47-402c-463c-ab25-949079bedb21, SHAREPOINTWAC_EDU
8f9f0f3b-ca90-406c-a842-95579171f8ec, SHAREPOINTWAC_GOV
9a0125a5-c8f8-4526-b231-49e2abe0ebce, Skype for Business PSTN Calling Domestic Small
339f4def-5ad8-4430-8d12-da5fd4c769a7, SOCIAL_ENGAGEMENT_APP_USER
cfce7ae3-4b41-4438-999c-c0e91f3b7fb9, SPECIALTY_DEVICES
0bfc98ed-1dbc-4a97-b246-701754e48b17, SPZA
fc0a60aa-feee-4746-a0e3-aecfe81a38dd, SQL_IS_SSIM
743dd19e-1ce3-4c62-a3ad-49ba8f63a2f6, STREAM_O365_E1
15267263-5986-449d-ac5c-124f3b49b2d6, STREAM_O365_E1_GOV
9e700747-8b1d-45e5-ab8d-ef187ceec156, STREAM_O365_E3
2c1ada27-dbaa-46f9-bda6-ecb94445f758, STREAM_O365_E3_GOV
6c6042f5-6f01-4d67-b8c1-eb99d36eed3e, STREAM_O365_E5
92c2089d-9a53-49fe-b1a6-9e6bdf959547, STREAM_O365_E5_GOV
3ffba0d2-38e5-4d5e-8ec0-98f2b05c09d9, STREAM_O365_K
d65648f1-9504-46e4-8611-2658763f28b8, STREAM_O365_K_GOV
3c53ea51-d578-46fa-a4c0-fd0a92809a60, STREAM_O365_SMB
d3a458d0-f10d-48c2-9e44-86f3f684029e, STREAM_P2
83bced11-77ce-4071-95bd-240133796768, STREAM_STORAGE
a23b959c-7ce8-4e57-9140-b90eb88a9e97, SWAY
604ec28a-ae18-4bc6-91b0-11da94504ba9, TEAMS_ADVCOMMS
fd500458-c24c-478e-856c-a6067a8376cd, TEAMS_AR_DOD
9953b155-8aef-4c56-92f3-72b0487fce41, TEAMS_AR_GCCHIGH
a42de799-58ae-4e6a-aa1d-948e7abec726, TEAMS_DESKLESS
4fa4026d-ce74-4962-a151-8e96d57ea8e4, TEAMS_FREE
bd6f2ac2-991a-49f9-b23c-18c96a02c228, TEAMS_FREE_SERVICE
304767db-7d23-49e8-a945-4a7eb65f9f28, TEAMS_GOV
8081ca9c-188c-4b49-a8e5-c23b5e9463a8, Teams_Room_Basic
ec17f317-f4bc-451e-b2da-0167e5c260f9, Teams_Room_Pro
92c6b761-01de-457a-9dd9-793a975238f7, Teams_Room_Standard
c8529366-cffd-4415-ab8f-be0144a33ab1, Teams_Rooms_Basic
0374d34c-6be4-4dbb-b3f0-26105db0b28a, Teams_Rooms_Pro
57ff2da0-773e-42df-b2af-ffb7a2317929, TEAMS1
f4f2f6de-6830-442b-a433-e92249faebe2, TeamsEss
41eda15d-6b52-453b-906f-bc4a5b25a26b, TEAMSMULTIGEO
cc8c0802-a325-43df-8cba-995d0c6cb373, TEAMSPRO_CUST
0504111f-feb8-4a3c-992a-70280f9a2869, TEAMSPRO_MGMT
f8b44f54-18bb-46a3-9658-44ab58712968, TEAMSPRO_PROTECTION
9104f592-f2a7-4f77-904c-ca5a5715883f, TEAMSPRO_VIRTUALAPPT
78b58230-ec7e-4309-913c-93a45cc4735b, TEAMSPRO_WEBINAR
8e0c0a52-6a6c-4d40-8370-dd62790dcd70, THREAT_INTELLIGENCE
fbdb91e6-7bfd-4a1f-8f7a-d27f4ef39702, THREAT_INTELLIGENCE_APP
900018f1-0cdb-4ecb-94d4-90281760fdc6, THREAT_INTELLIGENCE_GOV
36810a13-b903-490a-aa45-afbeb7540832, TVM_PREMIUM_1
795f6fe0-cc4d-4773-b050-5dde4dc704c9, UNIVERSAL_PRINT_01
b67adbaf-a096-42c9-967e-5a84edbe0086, UNIVERSAL_PRINT_NO_SEEDING
aae826b7-14cd-4691-8178-2b312f7072ea, Verifiable_Credentials_Service_Request
4f0142e8-8fb8-44a7-8ef8-665425d93888, VIDEO_INTEROP
f6934f16-83d3-4f3b-ad27-c6e9c187b260, VIRTUAL_AGENT_BASE
e425b9f6-1543-45a0-8efb-f8fdaf18cba1, Virtual_Agent_Base_GCC
7b0640f1-63cc-4f83-b8c6-0a4d78b8b988, VIRTUAL_AGENT_BASE_MESSAGES
1263586c-59a4-4ad0-85e1-d50bc7149501, VIRTUAL_AGENT_USL
00b6f978-853b-4041-9de0-a233d18669aa, Virtual_Agent_Usl_Gov
7ffee552-ebe8-4725-8678-5c1775c05847, Virtual_Agent_Usl_Gov_High
e7c91390-7625-45be-94e0-e16907e03118, Virtualization Rights for Windows 10 (E3/E5+VDA)
663a804f-1c30-4ff0-9915-9db84f0d1cea, VISIO_CLIENT_SUBSCRIPTION
f85945f4-7a55-4009-bc39-6a5f14a8eac1, VISIO_CLIENT_SUBSCRIPTION_GOV
2bdbaf8f-738f-4ac7-9234-3c3ee2ce7d0f, VISIOONLINE
8a9ecb07-cfc0-48ab-866c-f83c4d911576, VISIOONLINE_GOV
6b270342-093e-4015-8c5c-224561532fbf, Viva_Glint
b44c6eaf-5c9f-478c-8f16-8cea26353bfb, Viva_Goals_Premium
7162bd38-edae-4022-83a7-c5837f951759, VIVA_LEARNING_PREMIUM
b76fb638-6ba6-402a-b9f9-83d28acb3d86, VIVA_LEARNING_SEEDED
43304c6a-1d4e-4e0b-9b06-5b2a2ff58a90, VIVAENGAGE_COMMUNITIES_AND_COMMUNICATIONS
a82fbf69-b4d7-49f4-83a6-915b2cf354f4, VIVAENGAGE_CORE
c244cc9e-622f-4576-92ea-82e233e44e36, VIVAENGAGE_KNOWLEDGE
36b29273-c6d0-477a-aca6-6fbe24f538e3, WHITEBOARD_FIRSTLINE1
b8afc642-032e-4de5-8c0a-507a7bba7e5d, WHITEBOARD_PLAN1
94a54592-cd8b-425e-87c6-97868b000b91, WHITEBOARD_PLAN2
4a51bca5-1eff-43f5-878c-177680f191af, WHITEBOARD_PLAN3
e041597c-9c7f-4ed9-99b0-2663301576f7, WIN10_ENT_LOC_F1
21b439ba-a0ca-424f-a6cc-52f954a5b111, WIN10_PRO_ENT_SUB
8e229017-d77b-43d5-9305-903395523b99, WINBIZ
871d91ec-ec1a-452b-a83f-bd76c7d770ef, WINDEFATP
9a6eeb79-0b4b-4bf0-9808-39d99a2cd5a3, Windows Autopatch
aaa2cd24-5519-450f-a1a0-160750710ca1, Windows Store for Business EDU Store_faculty
a420f25f-a7b3-4ff5-a9d0-5d58f73b537d, WINDOWS_STORE
7bf960f6-2cd9-443a-8046-5dbff9558365, WINDOWSUPDATEFORBUSINESS_DEPLOYMENTSERVICE
f477b0f0-3bb1-4890-940c-40fcee6ce05f, WORKPLACE_ANALYTICS
ff7b261f-d98b-415b-827c-42a3fdf015af, WORKPLACE_ANALYTICS_INSIGHTS_BACKEND
b622badb-1b45-48d5-920f-4b27a2c0996c, WORKPLACE_ANALYTICS_INSIGHTS_USER
6db7aeea-6c4a-475d-bbb0-7338bc73d646, YAMMER_BASIC
2078e8df-cff6-4290-98cb-5408261a760a, YAMMER_EDU
7547a3fe-08ee-4ccb-b430-5077c5041653, YAMMER_ENTERPRISE
41bf139a-4e60-409f-9346-a1361efc6dfb, YAMMER_MIDSIZE
